Datacleaned,,,,,,
,Title,Abstract,source&dates,source,dates,Url
293,韩国大学生压力大 自杀人数居高不下,环球网记者宋伟钢报道据韩联社2月17日报道，韩国警察厅17日发布的统计显示，2009年韩国大学生(包括研究生)自杀人数达到268名，韩国大学生自杀者数量居高不下，因失业和生活困苦而选择自杀的青年人,环球网    2011-02-17,环球网,2011-02-17,https://www.ringdata.com/news/detail?id=2011021795aa599f71f5935fb7a8108237b42cf9
294,因查出乙肝被孤立 大学生宿舍内自杀,晚报讯  近日，天津师范大学大一学生吴昕怡，因为乙肝歧视而在宿舍烧炭自杀，引发网友热议。 　　去年11月底，学校组织大一新生义务献血，吴昕怡没有通过献血屋的筛查。到医院检查，她被确诊为大三阳，,南通日报    2015-05-01,南通日报,2015-05-01,https://www.ringdata.com/news/detail?id=20150501a42d376b683719a2b398972622ae5ebe
295,老人杀死资助8年大学生后服毒自杀,,央广网    2010-08-09,央广网,2010-08-09,https://www.ringdata.com/news/detail?id=2010080923b28a0365dd3731518e23189abcdc82
297,被骗光学费 广东一女大学生 跳海自杀,新学期开学第一天，再传电信诈骗学生的噩耗：广东揭阳市一女大学生被骗光近万元学费和生活费后，跳海自杀。     广东揭阳市公安局1日通报称，8月30日晚间接到居民张某某报警，称其女儿自8月2,华声在线网    2016-09-02,华声在线网,2016-09-02,https://www.ringdata.com/news/detail?id=20160902a6e9675b9569c6ff4c7d67eda82bebe6
299,网购花完2年学费女大学生跳楼自杀,网购花完2年学费 　　女大学生跳楼自杀 　　称自己“对不起爸妈 　　不想再承受欺骗亲人和让亲人失望的罪恶感” 　　6月27日下午，常亚男的遗体在河北省保定市的一家殡仪馆火化。一同被火化的，,今日早报    2013-07-02,今日早报,2013-07-02,https://www.ringdata.com/news/detail?id=20130702b7f1094af4340e9fb28571d54efe9413
300,网购花光两年学费女大学生跳楼自杀,,多彩贵州网    2013-07-03,多彩贵州网,2013-07-03,https://www.ringdata.com/news/detail?id=2013070331f63df30b94807145251f90b5afa286
301,大一学生校园借贷晚还6天1万变4万 吞药欲自杀,“我只希望我的死，能让这件事情得到关注……”“你也不用救我，你也找不到我，我没多长时间了……”“你听着，真的很重要，你打电话之前我已经喝药了，你一定把事情记录好，引起社会关注就行，这个公司是一个民,安徽广播电视台网    2016-10-18,安徽广播电视台网,2016-10-18,https://www.ringdata.com/news/detail?id=2016101872960cac0bc0c63747ac98a014481263
302,两学生苏大校内跳楼身亡 疑为殉情自杀,“苏州大学独墅湖校区有一对男女跳楼了！”昨天下午2点20分左右，苏州大学独墅湖校区学生公寓一期发生惨剧，一男一女两名大学生相继从公寓区内的304号楼8楼跳下，当场死亡。有在校生称，两人事发前曾发生,现代快报    2011-10-05,现代快报,2011-10-05,https://www.ringdata.com/news/detail?id=2011100592a2f61c325d78c9b419cfbfa4618cd6
303,女大学生陷“校园贷”自杀，如何才能不让悲,新华网北京４月２１日电题：女大学生陷“校园贷”自杀，如何才能不让悲剧重演 　　新华社“中国网事”记者王雷 刘娟 颜之宏 　　近日，福建省厦门市华夏学院一名大二女生因“校园贷”而自杀身亡，此事上网后,中国江苏网    2017-04-21,中国江苏网,2017-04-21,https://www.ringdata.com/news/detail?id=20170421f7cca2cff08c3a3b2c75991582f0f216
304,“名人”颜跃明霸占女大学生逼其几欲自杀,原娄底市商务局党组成员兼娄底市不良资产处置公司副经理颜跃明受贿等一案已有结果。娄底市中级人民法院终审裁定驳回上诉，维持原审法院判决。23日，法院向被告人家属送达了判决书。 　　去年8月30日，颜跃,胶东在线网    2007-05-25,胶东在线网,2007-05-25,https://www.ringdata.com/news/detail?id=20070525ac0e6115b40adff317d70055a3c0aa32
305,网传广西一大学生“被自杀” 引发网民关注,,央广网    2011-03-25,央广网,2011-03-25,https://www.ringdata.com/news/detail?id=2011032523b6da2eacbde56af6f32569c3c80b0e
306,高利贷进入校园 大学生负债几十万自杀,因负债几十万元，河南大学某高校学生自杀的消息令人痛心，而这几十万元欠款的来源，竟然是许多互联网校园贷款平台，高额的手续费、滞纳金以及对于学生开展的信用贷款业务引来市场的质疑。早前，商业银行可以为在,光明网    2016-05-30,光明网,2016-05-30,https://www.ringdata.com/news/detail?id=2016053034e096e988ed0f341cb89d1212a01c37
307,大学生QQ相约自杀 腾讯被判承担10%责任,,央广网    2010-12-05,央广网,2010-12-05,https://www.ringdata.com/news/detail?id=201012051264e54ac3059aeecb2f634018df156c
308,女子自缚双腿跳桥自杀 大学生舍命相救,本报热线96511消息 昨天下午4点左右，清溪路与长丰路交叉口的长丰路桥上，上演了一场人间真情故事。年轻女子为求轻生，竟自缚双腿，一跃而入南淝河；而途经此处的安农大学生小王，为搭救女子性命，奋,合肥在线网    2011-03-28,合肥在线网,2011-03-28,https://www.ringdata.com/news/detail?id=20110328d179c92348ca97b28359404835bcba6b
309,南方医院成功救治服铊自杀的女大学生,,中国新闻网    2009-03-17,中国新闻网,2009-03-17,https://www.ringdata.com/news/detail?id=200903174fde04ee1730b918db1086600c698773
310,大学生QQ相约自杀腾讯被判承担10%责任,"浙江省丽水市莲都区人民法院3日对一起大学生利用腾讯QQ网络相约自杀的民事赔偿纠纷作出一审判决，腾讯被判承担10%的责任。 　　原告为自杀大学生范某的父母,他们起诉称,今年6月,被告张某利用腾讯QQ",中国柯桥网    2010-12-04,中国柯桥网,2010-12-04,https://www.ringdata.com/news/detail?id=20101204a5719c07eae180e862311a5fa4244899
311,男大学生跳楼身亡被预言自杀还是他杀,大学生身亡被预言 　　日前，网曝广东海洋大学一大学生身亡被预言，惊呆众网友，究竟是自杀还是他杀，更是引发社会各界广泛舆论关注。 　　在10月22日下午17时52分许，一名网友曝料称，“今晚，有人会在学,多彩贵州网    2015-10-26,多彩贵州网,2015-10-26,https://www.ringdata.com/news/detail?id=2015102621b2454bbcf2486873723bbc5f7c30a7
313,一大学生被指控“心理操纵”5名朋友自杀,原标题：美一大学生被指控“心理操纵”5名朋友自杀 【环球网综合报道】据英国《镜报》8月2日报道，美国密苏里州( Missouri )22岁的大学生布兰登·格罗斯海姆(Brandon Grossheim,常州商务网    2019-08-06,常州商务网,2019-08-06,https://www.ringdata.com/news/detail?id=201908069addab3f7128f7505124e9d64f57ac45
314,新加坡南洋理工大学生刺伤教师后自杀,北京晨报3月3日报道  新加坡著名的南洋理工大学2日上午发生一起命案，一名20岁左右的印度尼西亚男学生用刀刺伤了一名40岁左右的男教师，随后跳楼自杀身亡。 据新加坡电台2日报道，这名男生是南洋理工,齐鲁网    2009-03-03,齐鲁网,2009-03-03,https://www.ringdata.com/news/detail?id=20090303d78ca6f13b703040dabd9b18075b807b
315,长春 17 岁大学生和女友吵架后喝药自杀？,"\"" 一直以为孩子好好地在上学，后来才知道他已经离校四五天，还喝药了，可学校并没通知家长。\""6 月 12 日上午，长春知名博主 \"" 长春小风 \"" 发布微博称，有学生家长反映近日接到孩子喝药被送往",无锡商务网    2019-06-13,无锡商务网,2019-06-13,https://www.ringdata.com/news/detail?id=201906134e10a6389adaa8f2d86ec385a1cffafe
316,女大学生“负债”自杀 校园贷平台该当何责, 　   女大学生在网贷方的疯狂催债下，选择了死亡。校园贷悲,阜阳新闻网    2017-04-17,阜阳新闻网,2017-04-17,https://www.ringdata.com/news/detail?id=20170417409ee152bae9ead8a69bb626a37e6161
317,济南3天内2名女大学生自杀,"从山东商业职业技术学院上大一的19岁女孩陈梦雪,在学校门口上了一辆车后便失联了。13日下午,女孩的尸体在学校附近树林里被发现,警方初步判定其系服药自杀。12月14日凌晨,德州学院化学系一大三女生从",中国新闻网    2016-12-15,中国新闻网,2016-12-15,https://www.ringdata.com/news/detail?id=20161215270080f8c40de6948e231a050a9a5779
318,悲剧：借贷校园贷20万后 21岁大学生自杀,“哥对不起你，哥先走了。”微信上给同学发完这条信息，21岁的汉中大学生朱毓迪便失去了联系。而让人揪心的是，他还发来了一段小视频，上面的他左手割了3道很深的伤口。 事发 刚开学的儿子意外失踪 “我到学校,环球网    2017-09-07,环球网,2017-09-07,https://www.ringdata.com/news/detail?id=201709077709369f6db411209080bcda870615f8
319,日本超两成受访大学生因就业难想自杀,据日本共同社报道　日前，日本非营利组织（NPO）“自杀对策支援中心”的一项调查结果显示，在122名寻找工作的受访大学生中，有21%的人表示“考虑过消失于人世”。 　　该调查分两次实施。243名在东,上海教育新闻网    2013-11-20,上海教育新闻网,2013-11-20,https://www.ringdata.com/news/detail?id=201311207ff7eec796ad70b7ff5923bf0ab4fe17
320,[“误救自杀女”的大学生 还该不该被点赞？],,人民网    2014-12-10,人民网,2014-12-10,https://www.ringdata.com/news/detail?id=20141210b05b51c3bf474359743073e9968142f0
321,大学生ＱＱ相约自杀腾讯被判承担１０％责任,浙江省丽水市莲都区人民法院３日对一起大学生利用腾讯ＱＱ网络相约自杀的民事赔偿纠纷作出一审判决，腾讯被判承担１０％的责任。 　　原告为自杀大学生范某的父母，他们起诉称，今年６月，被告张某利用腾讯,中国宁波网    2010-12-04,中国宁波网,2010-12-04,https://www.ringdata.com/news/detail?id=201012042ff44117de9cbabf6e40e534b2b963a3
322,惨遭诈骗大学生被骗光5000元学费后自杀,大学生小段生前照网友供图 　　9月4日晚，有网友在网上发布一则寻人启事，说大学生遭电信诈骗，学费被骗光，现已失联。经知情人士证实，失联大学生是长春某大学的一名云南籍男生。 　　根据该网友透露，失联,中安在线网    2016-09-07,中安在线网,2016-09-07,https://www.ringdata.com/news/detail?id=20160907d10b325bcbb97ee3e98a3601a4c0327f
323,广西警方通报大学生自杀事件调查情况,,多彩贵州网    2011-03-28,多彩贵州网,2011-03-28,https://www.ringdata.com/news/detail?id=20110328f4baee8318db2b5f31b53f207540b26e
324,大学生骑车撞伤行人后慌张逃跑欲自杀,昨天下午5点多，在南京雨花台北大门处，一名大学生骑助力车撞伤行人。交警前来处理时，大学生突然逃跑，跨过雨花路立交桥栏杆，冲到宁芜铁路边，然后坐在铁轨上扬言要自杀。在交警的苦劝之下，他才回到安全地带,胶东在线网    2008-09-07,胶东在线网,2008-09-07,https://www.ringdata.com/news/detail?id=200809071a5ff00b38f3798134ae437e2d790e48
326,“校园贷”乱象调查：大学生因无力还贷自杀,,央广网    2016-11-14,央广网,2016-11-14,https://www.ringdata.com/news/detail?id=20161114332e853699935cad220e7ee63c163bd1
329,被“校园贷”夺命：大学生赌球欠巨款后自杀,,央广网    2016-03-21,央广网,2016-03-21,https://www.ringdata.com/news/detail?id=201603219c6fcf2976dd042b300b44a88a6ca352
331,大学生自杀事件频发 媒体：谁来承担责任？,绘制/高岳 □　本报记者 吴晓锋 2017年，大学生自杀事件接连出现。1月11日，山东大学一女生被发现在出租屋内上吊自杀，被发现时已身亡四天；2月27日，广西大学一在读研究生烧炭自杀死亡；3月4日，渭,海外网    2017-04-23,海外网,2017-04-23,https://www.ringdata.com/news/detail?id=20170423c9ba737b8d6f3afe3172df5424e25ac9
332,大学生的青春年华不应以自杀方式结束,山东商业职业技术学院上大一的19岁女孩陈梦雪，在学校门口上了一辆车后便失联了。13日下午，女孩的尸体在学校附近树林里被发现，警方初步判定其系服药自杀。12月14日凌晨，德州学院化学系一大三女生从宿,长江网    2016-12-16,长江网,2016-12-16,https://www.ringdata.com/news/detail?id=2016121670d70c7585daf0e3bc88ad1bd7b4bf6e
333,大学生失恋服安眠药自杀 网友异地报警,“一个重庆网友发短信称要自杀，你们赶快救救他。”近日，沙区虎溪派出所接到一名山西网友报警，称辖区一大学生欲服安眠药轻生。警方连夜排查，终于在一高校的后山上找到这名学生，当时他已服下50多粒安眠药。,中国新闻网    2013-11-07,中国新闻网,2013-11-07,https://www.ringdata.com/news/detail?id=20131107afa731bf7881ef470d1852ba02363cfc
334,大学生被取消学位而自杀的不幸与不争,,多彩贵州网    2012-07-18,多彩贵州网,2012-07-18,https://www.ringdata.com/news/detail?id=201207181b5759c826a252986ffe4133d14e5d30
336,女大学生天台欲自杀公安局长拦腰抱下,事发现场。     据《成都商报》报道 跳楼女孩站在天台栏杆上，情绪激动作势要跳。公安局长站在一旁，着急万分。突然，女孩再次情绪失控，就在她刚刚仰头的一瞬间，公安局长闪电突出，拦腰抱住跳楼女，一把将她,贵州都市报    2012-07-30,贵州都市报,2012-07-30,https://www.ringdata.com/news/detail?id=20120730b80c797153f9b40003762737c2102050
